,mean rating,number of ratings,title
2872,3.1666666666666665,21,"Adjustment Bureau, The (2011)"
2873,3.375,4,"Mechanic, The (2011)"
2874,3.125,4,Hall Pass (2011)
2875,2.0,1,"Eagle, The (2011)"
2876,3.1,5,I Am Number Four (2011)
2877,2.375,4,Battle: Los Angeles (2011)
2878,3.8333333333333335,3,Summer Wars (Samâ wôzu) (2009)
2879,4.0,1,"Sunset Limited, The (2011)"
2880,3.5,1,Mars Needs Moms (2011)
2881,5.0,1,Scooby-Doo! Curse of the Lake Monster (2010)
2882,4.357142857142857,7,Elite Squad: The Enemy Within (Tropa de Elite 2 - O Inimigo Agora É Outro) (2010)
2883,3.5,3,Mesrine: Public Enemy #1 (L'ennemi public n°1) (2008)
2884,3.2142857142857144,7,Just Go with It (2011)
2885,3.0,1,Cave of Forgotten Dreams (2010)
2886,3.5,2,Red Riding Hood (2011)
2887,1.0,1,"Big Mommas: Like Father, Like Son (2011)"
2888,2.9,5,Super (2010)
2889,3.75,2,"Troll Hunter, The (Trolljegeren) (2010)"
2890,3.6029411764705883,34,Source Code (2011)
2891,3.0,1,Jane Eyre (2011)
2892,3.125,12,Sucker Punch (2011)
2893,4.5,3,BURN-E (2008)
2894,3.75,6,Senna (2010)
2895,3.5833333333333335,6,Family Guy Presents: It's a Trap (2010)
2896,2.6666666666666665,3,Insidious (2010)
2897,2.375,4,Hobo with a Shotgun (2011)
2898,3.75,6,Win Win (2011)
2899,2.75,2,Room in Rome (Habitación en Roma) (2010)
2900,4.0,1,Boy (2010)
2901,3.5,1,Diary of a Wimpy Kid: Rodrick Rules (2011)
2902,2.0,1,Henry's Crime (2010)
2903,2.75,2,Hop (2011)
2904,4.0,1,Playing the Victim (Izobrazhaya zhertvu) (2006)
2905,0.5,1,Films to Keep You Awake: The Christmas Tale (Películas para no dormir: Cuento de navidad) (2005)
2906,4.0,4,13 Assassins (Jûsan-nin no shikaku) (2010)
2907,3.3181818181818183,11,Hanna (2011)
2908,3.5,1,Into Eternity (2010)
2909,4.0,3,American: The Bill Hicks Story (2009)
2910,3.0,6,Arthur (2011)
2911,2.6666666666666665,3,Scream 4 (2011)
2912,3.125,8,Rio (2011)
2913,3.0714285714285716,7,Melancholia (2011)
2914,3.514705882352941,34,Thor (2011)
2915,4.055555555555555,9,Louis C.K.: Hilarious (2010)
2916,3.2857142857142856,7,Louis C.K.: Chewed Up (2008)
2917,2.0,1,Atlas Shrugged: Part 1 (2011)
2918,4.0,7,Louis C.K.: Shameless (2007)
2919,4.5,1,Mildred Pierce (2011)
2920,4.3,5,Voices from the List (2004)
2921,3.375,4,Water for Elephants (2011)
2922,2.5,1,African Cats (2011)
2923,4.0,2,Kill the Irishman (2011)
2924,3.05,10,"Fast Five (Fast and the Furious 5, The) (2011)"
2925,5.0,1,Louis Theroux: Law & Disorder (2008)
2926,5.0,1,Idiots and Angels (2008)
2927,4.4,5,Incendies (2010)
2928,3.5,1,Soul Surfer (2011)
2929,3.25,2,Something Borrowed (2011)
2930,3.761904761904762,21,Bridesmaids (2011)
2931,3.0,3,Priest (2011)
2932,3.2291666666666665,24,Pirates of the Caribbean: On Stranger Tides (2011)
2933,3.56,25,Midnight in Paris (2011)
2934,4.5,3,The Man from Nowhere (2010)
2935,4.0,2,"Tree of Life, The (2011)"
2936,3.2666666666666666,15,"Hangover Part II, The (2011)"
2937,4.0,1,Nothing to Declare (Rien à déclarer) (2010)
2938,2.0,1,Across the Hall (2009)
2939,2.0,1,"Roommate, The (2011)"
2940,3.5,6,Attack the Block (2011)
2941,3.5,2,The Way (2010)
2942,3.0,1,Let the Bullets Fly (2010)
2943,3.323529411764706,17,Kung Fu Panda 2 (2011)
2944,3.7906976744186047,43,X-Men: First Class (2011)
2945,4.166666666666667,3,Submarine (2010)
2946,4.0,1,American Grindhouse (2010)
2947,2.6666666666666665,3,Everything Must Go (2010)
2948,3.625,4,Beginners (2010)
2949,3.5952380952380953,21,Super 8 (2011)
2950,2.35,10,Green Lantern (2011)
2951,2.5,2,Elektra Luxx (2010)
2952,2.7,5,Mr. Popper's Penguins (2011)
2953,2.888888888888889,9,Bad Teacher (2011)
2954,2.3636363636363638,11,Transformers: Dark of the Moon (2011)
2955,2.75,2,Larry Crowne (2011)
2956,3.111111111111111,9,Your Highness (2011)
2957,4.5,1,Too Big to Fail (2011)
2958,2.75,2,Takers (2010)
2959,5.0,1,My Life as McDull (Mak dau goo si) (2001)
2960,2.75,4,Zookeeper (2011)
2961,3.4375,24,Horrible Bosses (2011)
2962,3.1666666666666665,3,Cars 2 (2011)
2963,3.0,1,Between the Folds (2008)
2964,4.0,1,Delhi Belly (2011)
2965,3.0,1,Upside Down: The Creation Records Story (2010)
2966,3.0,1,Monte Carlo (2011)
2967,3.91,50,Harry Potter and the Deathly Hallows: Part 2 (2011)
2968,3.765625,32,Drive (2011)
2969,3.546875,32,Captain America: The First Avenger (2011)
2970,3.9838709677419355,31,"Crazy, Stupid, Love. (2011)"
2971,3.5,1,One Day (2011)
2972,3.625,4,"Guard, The (2011)"
2973,3.0,1,Winnie the Pooh (2011)
2974,3.5,2,"Woman, The (2011)"
2975,4.0,1,Mike's New Car (2002)
2976,1.875,4,"Smurfs, The (2011)"
2977,3.05,20,Friends with Benefits (2011)
2978,5.0,1,Paper Birds (Pájaros de papel) (2010)
2979,3.0,1,Blitz (2011)
2980,2.5,1,"Yellow Sea, The (a.k.a. The Murderer) (Hwanghae) (2010)"
2981,3.25,2,Our Idiot Brother (2011)
2982,3.5,2,Death Race 2 (2010)
2983,3.462962962962963,27,Rise of the Planet of the Apes (2011)
2984,3.5,2,Terri (2011)
2985,2.85,10,"Change-Up, The (2011)"
2986,3.8333333333333335,21,"Help, The (2011)"
2987,2.6666666666666665,6,30 Minutes or Less (2011)
2988,3.0,1,My Afternoons with Margueritte (La tête en friche) (2010)
2989,4.5,1,Final Destination 5 (2011)
2990,3.25,2,"Very Harold & Kumar 3D Christmas, A (2011)"
2991,3.0,2,Don't Be Afraid of the Dark (2010)
2992,3.25,2,Fright Night (2011)
2993,4.5,1,Another Earth (2011)
2994,4.0,1,Hesher (2010)
2995,4.0,1,Stake Land (2010)
2996,2.5,1,"Debt, The (2011)"
2997,2.5,6,Colombiana (2011)
2998,4.5,1,Bill Cunningham New York (2011)
2999,3.0,4,"Skin I Live In, The (La piel que habito) (2011)"
3000,1.75,2,Conan the Barbarian (2011)
3001,3.5,1,Walled In (2009)
3002,3.5,1,Birdemic: Shock and Terror (2010)
3003,3.6666666666666665,3,"Inbetweeners Movie, The (2011)"
3004,3.0,1,Red State (2011)
3005,0.5,1,Pearl Jam Twenty (2011)
3006,1.5,1,I Don't Know How She Does It (2011)
3007,1.5,1,Shark Night 3D (2011)
3008,3.7083333333333335,12,Contagion (2011)
3009,3.8846153846153846,26,Moneyball (2011)
3010,4.0,1,Neds (2010)
3011,4.5,2,Cold Fish (Tsumetai nettaigyo) (2010)
3012,3.5,1,Phineas and Ferb the Movie: Across the 2nd Dimension (2011)
3013,4.0,1,Northanger Abbey (2007)
3014,3.869565217391304,69,"Avengers, The (2012)"
3015,3.8125,8,Tinker Tailor Soldier Spy (2011)
3016,4.333333333333333,3,"Separation, A (Jodaeiye Nader az Simin) (2011)"
3017,3.0,2,"Dangerous Method, A (2011)"
3018,3.727272727272727,11,Warrior (2011)
3019,3.2222222222222223,9,"Ides of March, The (2011)"
3020,4.5,1,Kill List (2011)
3021,2.8333333333333335,3,Killer Elite (2011)
3022,3.5,1,Bellflower (2011)
3023,3.6315789473684212,19,50/50 (2011)
3024,3.5,1,Generation P (2011)
3025,4.045454545454546,11,The Artist (2011)
3026,3.0,1,BlinkyTM (2011)
3027,3.75,2,Take Shelter (2011)
3028,3.0,6,Real Steel (2011)
3029,2.75,2,Footloose (2011)
3030,3.5,4,"Thing, The (2011)"
3031,4.0,1,Beautiful Boy (2010)
3032,3.5,1,Tyrannosaur (2011)
3033,3.75,2,Martha Marcy May Marlene (2011)
3034,3.5,4,We Need to Talk About Kevin (2011)
3035,2.0,1,Behind Enemy Lines II: Axis of Evil (2006)
3036,3.1666666666666665,3,"Three Musketeers, The (2011)"
3037,3.392857142857143,14,In Time (2011)
3038,3.0,1,Margaret (2011)
3039,4.0,4,Carnage (2011)
3040,3.7857142857142856,7,Margin Call (2011)
3041,3.5,2,Paranormal Activity 3 (2011)
3042,3.0,2,Puncture (2011)
3043,3.0,6,Johnny English Reborn (2011)
3044,3.5,1,Abduction (2011)
3045,3.5,1,This Must Be the Place (2011)
3046,3.75,4,Shame (2011)
3047,4.5,1,What's Your Number? (2011)
3048,3.6,5,Headhunters (Hodejegerne) (2011)
3049,3.6666666666666665,3,Batman: Year One (2011)
3050,3.5,1,Miss Representation (2011)
3051,3.5625,8,Puss in Boots (2011)
3052,3.5,4,Tower Heist (2011)
3053,2.5,1,J. Edgar (2011)
3054,1.5,1,"Double, The (2011)"
3055,3.5,12,"Adventures of Tintin, The (2011)"
3056,4.0,1,Starsuckers (2009)
3057,3.0,1,Tomboy (2011)
3058,4.0,1,George Harrison: Living in the Material World (2011)
3059,3.75,18,Hugo (2011)
3060,2.6666666666666665,3,Immortals (2011)
3061,2.3,5,Jack and Jill (2011)
3062,5.0,1,Into the Abyss (2011)
3063,4.0,11,"Descendants, The (2011)"
3064,2.5,2,Like Crazy (2011)
3065,2.6,10,"Muppets, The (2011)"
3066,2.2142857142857144,7,"Twilight Saga: Breaking Dawn - Part 1, The (2011)"
3067,3.0,3,War Horse (2011)
3068,3.5833333333333335,6,"Rum Diary, The (2011)"
3069,4.0,1,Lifted (2006)
3070,3.5,1,Hipsters (Stilyagi) (2008)
3071,2.5,1,Another Cinderella Story (2008)
3072,1.5,1,Bunraku (2010)
3073,2.9,5,"Sitter, The (2011)"
3074,2.75,2,Extremely Loud and Incredibly Close (2011)
3075,4.0,1,Play the Game (2009)
3076,5.0,1,Asterix and the Vikings (Astérix et les Vikings) (2006)
3077,5.0,1,Happy Feet Two (2011)
3078,0.5,1,Arthur Christmas (2011)
3079,3.0,2,Violet & Daisy (2011)
3080,1.5,1,Bullet to the Head (2012)
3081,3.5,10,"Expendables 2, The (2012)"
3082,3.435185185185185,54,The Hunger Games (2012)
3083,3.9934210526315788,76,"Dark Knight Rises, The (2012)"
3084,3.138888888888889,18,"Bourne Legacy, The (2012)"
3085,3.763157894736842,38,Sherlock Holmes: A Game of Shadows (2011)
3086,2.5,1,Coriolanus (2011)
3087,2.25,2,Young Adult (2011)
3088,2.0,3,New Year's Eve (2011)
3089,3.659090909090909,22,Mission: Impossible - Ghost Protocol (2011)
3090,3.3,5,We Bought a Zoo (2011)
3091,3.488095238095238,42,"Girl with the Dragon Tattoo, The (2011)"
3092,2.5,2,"Darkest Hour, The (2011)"
3093,1.0,2,Alvin and the Chipmunks: Chipwrecked (2011)
3094,1.5,1,Salvation Boulevard (2011)
3095,3.6666666666666665,3,Friends with Kids (2011)
3096,4.5,1,Girl Walks Into a Bar (2011)
3097,3.0,2,Contraband (2012)
3098,3.5,1,Being Elmo: A Puppeteer's Journey (2011)
3099,1.5,1,Joyful Noise (2012)
3100,3.0,1,"Iron Lady, The (2011)"
3101,2.5,1,Albatross (2011)
3102,4.5,1,"Revenant, The (2009)"
3103,3.8,5,Underworld: Awakening (2012)
3104,2.9166666666666665,6,"Grey, The (2012)"
3105,3.1666666666666665,3,Man on a Ledge (2012)
3106,2.5,1,Sacrifice (Zhao shi gu er) (2010)
3107,2.8333333333333335,3,Haywire (2011)
3108,3.0,1,Contact High (2009)
3109,3.25,2,"Whistleblower, The (2010)"
3110,3.5,1,Einstein and Eddington (2008)
3111,2.0,1,Apollo 18 (2011)
3112,2.0,1,Seeking Justice (2011)
3113,1.5,1,Red Tails (2012)
3114,4.5,1,"Flowers of War, The (Jin líng shí san chai) (2011)"
3115,4.108108108108108,37,Intouchables (2011)
3116,2.0,2,One for the Money (2012)
3117,2.75,2,"Innkeepers, The (2011)"
3118,3.1666666666666665,3,Grave Encounters (2011)
3119,3.375,8,Chronicle (2012)
3120,3.75,2,"Woman in Black, The (2012)"
3121,1.0,1,Woman in Love (Rubbeldiekatz) (2011)
3122,3.0,2,"Art of Getting By, The (2011)"
3123,4.25,2,All Watched Over by Machines of Loving Grace (2011)
3124,5.0,1,Dylan Moran: Monster (2004)
3125,3.375,4,Safe House (2012)
3126,2.6666666666666665,3,"Vow, The (2012)"
3127,4.3,10,Louis C.K.: Live at the Beacon Theater (2011)
3128,4.5,2,Monsieur Lazhar (2011)
3129,2.5,1,"For a Good Time, Call... (2012)"
3130,2.5,1,Janie Jones (2010)
3131,0.5,1,Journey 2: The Mysterious Island (2012)
3132,4.25,2,Perfect Sense (2011)
3133,2.0,1,Rollo and the Woods Sprite (Rölli ja metsänhenki) (2001)
3134,1.6,5,Ghost Rider: Spirit of Vengeance (2012)
3135,3.5,1,Prayers for Bobby (2009)
3136,4.25,2,"Very Potter Musical, A (2009)"
3137,5.0,1,"Very Potter Sequel, A (2010)"
3138,5.0,1,Miss Nobody (2010)
3139,3.5,1,"Women on the 6th Floor, The (Les Femmes du 6ème Étage) (2010)"
3140,1.5,1,Mega Shark vs. Crocosaurus (2010)
3141,3.0,1,Red Hill (2010)
3142,1.5,1,Gone (2012)
3143,2.0625,8,Project X (2012)
3144,3.1,5,Dr. Seuss' The Lorax (2012)
3145,3.75,4,"Big Year, The (2011)"
3146,3.75,2,Act of Valor (2012)
3147,2.6363636363636362,11,This Means War (2012)
3148,3.090909090909091,11,John Carter (2012)
3149,3.25,4,Goon (2011)
3150,2.5,1,"Ledge, The (2011)"
3151,3.8653846153846154,26,21 Jump Street (2012)
3152,4.0,1,"Jeff, Who Lives at Home (2012)"
3153,3.1666666666666665,3,Lockout (2012)
3154,2.5,1,"Snowtown (Snowtown Murders, The) (2011)"
3155,3.0,1,Space Battleship Yamato (2010)
3156,4.1,5,Jiro Dreams of Sushi (2011)
3157,2.25,2,Damsels in Distress (2011)
3158,1.5,1,Salmon Fishing in the Yemen (2011)
3159,2.625,4,Wrath of the Titans (2012)
3160,4.0,1,Detachment (2011)
3161,3.75,2,Iron Sky (2012)
3162,3.5,1,Absentia (2011)
3163,2.625,4,American Reunion (American Pie 4) (2012)
3164,4.333333333333333,9,The Raid: Redemption (2011)
3165,4.0227272727272725,22,"Cabin in the Woods, The (2012)"
3166,4.5,1,God Bless America (2011)
3167,1.25,2,"Three Stooges, The (2012)"
3168,2.0,1,"Raven, The (2012)"
3169,4.5,1,North & South (2004)
3170,1.5,1,"Big Bang, The (2011)"
3171,3.0,4,Mirror Mirror (2012)
3172,2.3333333333333335,3,Battleship (2012)
3173,3.875,4,"Best Exotic Marigold Hotel, The (2011)"
3174,2.0,1,Comic-Con Episode IV: A Fan's Hope (2011)
3175,3.5,2,Bully (2011)
3176,4.0,2,Hysteria (2011)
3177,3.0,1,Dante's Inferno: An Animated Epic (2010)
3178,2.5,4,"Five-Year Engagement, The (2012)"
3179,2.5,2,Think Like a Man (2012)
3180,4.0,1,"Lucky One, The (2012)"
3181,3.5,2,Safe (2012)
3182,2.5,6,Dark Shadows (2012)
3183,2.5,1,96 Minutes (2011) 
3184,3.6666666666666665,3,"Decoy Bride, The (2011)"
3185,4.0,1,Rocket Singh: Salesman of the Year (2009)
3186,3.5588235294117645,17,"Dictator, The (2012)"
3187,4.0,1,Walking with Monsters (2005)
3188,3.2777777777777777,18,Men in Black III (M.III.B.) (M.I.B.³) (2012)
3189,2.8333333333333335,6,Snow White and the Huntsman (2012)
3190,3.5,1,Sound of My Voice (2011)
3191,5.0,1,Eva (2011)
3192,3.3333333333333335,3,"Pirates! Band of Misfits, The (2012)"
3193,3.2962962962962963,27,Prometheus (2012)
3194,3.5,1,"Pact, The (2012)"
3195,3.5,2,Bernie (2011)
3196,2.5,1,Inhale (2010)
3197,3.5,1,Take This Waltz (2011)
3198,3.0,5,Wanderlust (2012)
3199,3.7758620689655173,29,Moonrise Kingdom (2012)
3200,3.8333333333333335,3,Get the Gringo (2012)
3201,4.0,1,Superman/Doomsday (2007) 
3202,2.8333333333333335,3,"Thousand Words, A (2012)"
3203,3.75,6,Safety Not Guaranteed (2012)
3204,3.388888888888889,9,Madagascar 3: Europe's Most Wanted (2012)
3205,4.0,1,Your Sister's Sister (2011)
3206,5.0,1,Superman/Batman: Public Enemies (2009)
3207,3.466666666666667,30,Brave (2012)
3208,5.0,1,Front of the Class (2008)
3209,3.0,1,What to Expect When You're Expecting (2012)
3210,3.0,1,To Rome with Love (2012)
3211,2.75,6,Abraham Lincoln: Vampire Hunter (2012)
3212,3.5,1,First Position (2011)
3213,2.75,4,Rock of Ages (2012)
3214,4.166666666666667,3,Seeking a Friend for the End of the World (2012)
3215,5.0,1,Presto (2008)
3216,4.5,1,Jack-Jack Attack (2005)
3217,3.8333333333333335,3,One Man Band (2005)
3218,3.2857142857142856,21,Ted (2012)
3219,2.7,5,Magic Mike (2012)
3220,3.5,1,Cleanskin (2012)
3221,3.25,30,"Amazing Spider-Man, The (2012)"
3222,2.9166666666666665,6,Ice Age 4: Continental Drift (2012)
3223,3.357142857142857,7,Beasts of the Southern Wild (2012)
3224,2.75,2,Savages (2012)
3225,3.0,1,"Firm, The (2009)"
3226,4.5,1,Spirit Camp (2009)
3227,4.5,1,Some Guy Who Kills People (2011)
3228,2.0,1,Treasure Island (2012)
3229,3.0,9,"Watch, The (2012)"
3230,2.5,1,2 Days in New York (2012)
3231,4.5,1,Killer Joe (2011)
3232,0.5,1,Anaconda: The Offspring (2008)
3233,3.9,5,For the Birds (2000)
3234,3.5,4,Ruby Sparks (2012)
3235,3.1875,8,Total Recall (2012)
3236,4.0,1,"Angels' Share, The (2012)"
3237,3.5,1,"Immature, The (Immaturi) (2011)"
3238,3.6666666666666665,3,Sidewalls (Medianeras) (2011)
3239,3.81,50,Skyfall (2012)
3240,3.4444444444444446,9,"Campaign, The (2012)"
3241,2.0,1,Brake (2012)
3242,1.0,1,Hope Springs (2012)
3243,2.0,1,"Queen of Versailles, The (2012)"
3244,3.5,2,ParaNorman (2012)
3245,3.0,1,Diary of a Wimpy Kid: Dog Days (2012)
3246,4.5,1,Broken (2012)
3247,4.0,1,6 Days to Air: The Making of South Park (2011)
3248,3.2,5,Premium Rush (2012)
3249,5.0,1,"Odd Life of Timothy Green, The (2012)"
3250,3.625,4,Lawless (2012)
3251,2.1666666666666665,3,Piranha 3DD (a.k.a. Piranha DD) (2012)
3252,4.25,4,Searching for Sugar Man (2012)
3253,3.0,1,Prime Suspect 6: The Last Witness (2003)
3254,2.5,1,Conception (2011)
3255,4.0,1,Paradise Lost 3: Purgatory (2011)
3256,4.0,1,"Words, The (2012)"
3257,3.625,20,Pitch Perfect (2012)
3258,3.8333333333333335,3,Samsara (2011)
3259,3.640625,32,Looper (2012)
3260,2.5,3,That's My Boy (2012)
3261,3.0,3,Robot & Frank (2012)
3262,3.75,2,Resident Evil: Retribution (2012)
3263,1.5,1,Lola Versus (2012)
3264,3.9166666666666665,6,"Master, The (2012)"
3265,3.7142857142857144,14,Dredd (2012)
3266,3.9166666666666665,6,End of Watch (2012)
3267,2.75,2,V/H/S (2012)
3268,3.825,20,"Perks of Being a Wallflower, The (2012)"
3269,4.3,10,"Hunt, The (Jagten) (2012)"
3270,5.0,1,Holy Motors (2012)
3271,3.2857142857142856,7,Taken 2 (2012)
3272,4.0,1,House at the End of the Street (2012)
3273,5.0,1,My Left Eye Sees Ghosts (Ngo joh aan gin diy gwai) (2002)
3274,3.5,1,Love Lasts Three Years (L'amour dure trois ans) (2011)
3275,1.5,1,"Tall Man, The (2012)"
3276,3.5,1,LOL (2012)
3277,0.5,1,Rust and Bone (De rouille et d'os) (2012)
3278,3.5,2,Marley (2012)
3279,2.5,2,Frankenweenie (2012)
3280,4.0,1,Sinister (2012)
3281,3.409090909090909,11,Hotel Transylvania (2012)
3282,3.0,1,Side by Side (2012)
3283,3.982142857142857,28,Argo (2012)
3284,3.466666666666667,15,Seven Psychopaths (2012)
3285,3.0,1,Liberal Arts (2012)
3286,1.25,2,Catch .44 (2011)
3287,3.0,2,[REC]³ 3 Génesis (2012)
3288,2.5,1,Asterix & Obelix: God Save Britannia (Astérix et Obélix: Au service de Sa Majesté) (2012)
3289,3.0,1,Paranormal Activity 4 (2012)
3290,1.5,1,Alex Cross (2012)
3291,3.736842105263158,19,Cloud Atlas (2012)
3292,4.0,1,'Hellboy': The Seeds of Creation (2004)
3293,3.0,1,Silent Hill: Revelation 3D (2012)
3294,2.5714285714285716,7,Here Comes the Boom (2012)
3295,2.0,1,Mental (2012)
3296,3.125,4,Killing Them Softly (2012)
3297,4.75,2,"Imposter, The (2012)"
3298,4.0,1,"Sessions, The (Surrogate, The) (2012)"
3299,4.0,1,Smashed (2012)
3300,3.75,22,Wreck-It Ralph (2012)
3301,3.716666666666667,30,Silver Linings Playbook (2012)
3302,3.5,9,Flight (2012)
3303,3.0,1,Anna Karenina (2012)
3304,3.629032258064516,31,Life of Pi (2012)
3305,2.5,1,"Man with the Iron Fists, The (2012)"
3306,2.5,1,"Bay, The (2012)"
3307,3.5,1,Himizu (2011)
3308,4.0,2,Jackass 3.5 (2011)
3309,3.0,2,Indie Game: The Movie (2012)
3310,3.9285714285714284,7,"Batman: The Dark Knight Returns, Part 1 (2012)"
3311,4.5,4,Lincoln (2012)
3312,1.5,1,Nature Calls (2012)
3313,1.5,1,Vamps (2012)
3314,1.875,4,"Twilight Saga: Breaking Dawn - Part 2, The (2012)"
3315,3.5,1,10 Years (2011)
3316,2.25,2,Red Dawn (2012)
3317,3.7916666666666665,12,Rise of the Guardians (2012)
3318,4.0,2,"Fantastic Fear of Everything, A (2012)"
3319,1.5,1,Deadfall (2012)
3320,4.0,1,Byzantium (2012)
3321,4.375,8,Paperman (2012)
3322,3.5,5,Hitchcock (2012)
3323,4.5,1,From Up on Poppy Hill (Kokuriko-zaka kara) (2011)
3324,4.5,1,Redline (2009)
3325,2.5,1,"Liar's Autobiography: The Untrue Story of Monty Python's Graham Chapman, A (2012)"
3326,3.8125,40,"Hobbit: An Unexpected Journey, The (2012)"
3327,2.0,1,Hyde Park on Hudson (2012)
3328,1.5,1,How to Make Love to a Woman (2010)
3329,4.107142857142857,14,Zero Dark Thirty (2012)
3330,1.5,1,Fire with Fire (2012)
3331,3.5,14,Warm Bodies (2013)
3332,4.0,1,Wrong (2012)
3333,3.0,1,Playing for Keeps (2012)
3334,2.5,3,"Guilt Trip, The (2012)"
3335,3.4166666666666665,12,Jack Reacher (2012)
3336,3.943661971830986,71,Django Unchained (2012)
3337,3.125,8,This Is 40 (2012)
3338,3.6666666666666665,3,"Impossible, The (Imposible, Lo) (2012)"
3339,3.5,7,"Misérables, Les (2012)"
3340,2.0,1,Parental Guidance (2012)
3341,4.0,2,John Dies at the End (2012)
3342,2.25,2,"Misérables, Les (2000)"
3343,3.0,1,Promised Land (2012)
3344,5.0,1,English Vinglish (2012)
3345,3.0,1,Fish Story (Fisshu sutôrî) (2009)
3346,1.5,1,Texas Chainsaw 3D (2013)
3347,3.3333333333333335,3,Gangster Squad (2013)
3348,3.5,1,"Iceman, The (2012)"
3349,4.25,2,It's Such a Beautiful Day (2012)
3350,3.875,8,"Batman: The Dark Knight Returns, Part 2 (2013)"
3351,3.0,1,Everything or Nothing: The Untold Story of 007 (2012)
3352,4.0,1,Codependent Lesbian Space Alien Seeks Same (2011)
3353,3.25,2,"Last Stand, The (2013)"
3354,3.1666666666666665,3,Upstream Color (2013)
3355,3.0,1,Shadow Dancer (2012)
3356,4.0,1,Human Planet (2011)
3357,3.5,1,Comme un chef (2012)
3358,3.5,3,Movie 43 (2013)
3359,3.5,1,"Pervert's Guide to Ideology, The (2012)"
3360,4.5,1,Sightseers (2012)
3361,2.9,5,Hansel & Gretel: Witch Hunters (2013)
3362,4.5,1,Jim Jefferies: Fully Functional (EPIX) (2012)
3363,1.5,1,Why Stop Now (2012)
3364,4.0,1,Tabu (2012)
3365,3.0,1,Upside Down (2012)
3366,3.0,1,"Liability, The (2012)"
3367,2.5,1,Stand Up Guys (2012)
3368,3.9166666666666665,6,Side Effects (2013)
3369,2.875,4,Identity Thief (2013)
3370,3.5,1,"ABCs of Death, The (2012)"
3371,2.0,1,Beautiful Creatures (2013)
3372,2.0833333333333335,6,"Good Day to Die Hard, A (2013)"
3373,3.625,4,21 and Over (2013)
3374,4.0,1,Safe Haven (2013)
3375,4.5,2,Frozen Planet (2011)
3376,5.0,1,"Act of Killing, The (2012)"
3377,4.0,1,Universal Soldier: Day of Reckoning (2012)
3378,4.0,2,Escape from Planet Earth (2013)
3379,3.5,3,Before Midnight (2013)
3380,3.5,1,Snitch (2013)
3381,3.0,2,Dark Skies (2013)
3382,3.5,1,Oh Boy (A Coffee in Berlin) (2012)
3383,4.75,2,Journey to the West: Conquering the Demons (Daai wa sai you chi Chui mo chun kei) (2013)
3384,2.2,5,Jack the Giant Slayer (2013)
3385,2.5,1,Wadjda (2012)
3386,2.5,1,"Unintentional Kidnapping of Mrs. Elfriede Ott, The (Die Unabsichtliche Entführung der Frau Elfriede Ott) (2010)"
3387,3.0,3,G.I. Joe: Retaliation (2013)
3388,3.75,2,Stoker (2013)
3389,3.0833333333333335,6,Oz the Great and Powerful (2013)
3390,3.7777777777777777,9,"Croods, The (2013)"
3391,2.8333333333333335,3,"Incredible Burt Wonderstone, The (2013)"
3392,1.5,1,"Call, The (2013)"
3393,2.875,8,Olympus Has Fallen (2013)
